  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.7771516E-02  3.7132115E-03  2.2263965E-03
  2.1765573E-02  1.2395739E-03  5.3856784E-04
  2.5132721E-02  1.2367726E-02  3.2669122E-03
  2.9409647E-02  1.3110830E-02  2.8018691E-03
  3.5543032E-02  1.8521152E-02  1.4132232E-02
  3.9516468E-02  1.8421212E-02  2.6947558E-03
  4.6142224E-02  2.0736922E-02  3.2629692E-03
  5.3387228E-02  2.0003561E-02  2.5497989E-03
  6.1865415E-02  2.4379458E-02  2.7205169E-03
  7.2685905E-02  2.8859820E-02  2.8229160E-03
  8.4642150E-02  2.6178269E-02  2.0209528E-03
  9.8049179E-02  2.3629975E-02  1.7496820E-03
  0.1142356      1.7251052E-02  1.4771571E-03
  0.1326868      2.1325301E-02  1.7067039E-03
  0.1543809      1.6267749E-02  1.7603460E-03
  0.1798822      1.3920524E-02  2.1099085E-03
  0.2089894      9.4068749E-03  2.4636586E-03
  0.2431705      1.3052702E-02  3.0492304E-03
  0.2829503      1.0847359E-02  3.7144867E-03
  0.3291667      2.2226959E-03  4.7372924E-03
  0.3831643      4.5335497E-04  5.9001814E-03
  0.4457791      2.6286177E-03  7.3791360E-03
  0.5187770      4.5821145E-03  9.3012461E-03
  0.6037728      1.8588433E-02  1.1676325E-02
  0.7025698     -5.1895860E-03  1.4624354E-02
  0.8176144     -1.0192581E-02  1.8415451E-02
  0.9515194      2.6272180E-02  2.3415316E-02
   1.107359      4.7236081E-02  3.0014936E-02
   1.288636      1.5164233E-03  3.9844781E-02
   1.499541      4.7949482E-02  5.7311486E-02
