5.338089020845000060e-02 2.664854093430275156e-02 6.138192005776372390e-02 3.948338102564958457e-02 2.481322309271322829e-02 1.228644345652013872e-02
5.745635569280999749e-02 2.866961286468540718e-02 6.991275546345644687e-02 4.352014579342271955e-02 2.656977642447775137e-02 1.267841024419464301e-02
6.109727989998999659e-02 3.040228779852122837e-02 7.793238504007166112e-02 4.714969772267815773e-02 2.806758013497209076e-02 1.297998090418396415e-02
6.449420050996000631e-02 3.187264474298007882e-02 8.550103574018046160e-02 5.039520044023748646e-02 2.932467625247832735e-02 1.318953807228460430e-02
6.774810723353000275e-02 3.306847423894002103e-02 9.255080450032018846e-02 5.321649739472050084e-02 3.032277250776669111e-02 1.329304465621693708e-02
7.091961452002999711e-02 3.395327709515214704e-02 9.896224172739068181e-02 5.557027864763189329e-02 3.103856523406314794e-02 1.328677115071425462e-02
7.404856758519000326e-02 3.451171646715209262e-02 1.046068012659831931e-01 5.741039270902725117e-02 3.145979512575743098e-02 1.316376703264003113e-02
7.716306456900999533e-02 3.474373998120000584e-02 1.093813549514954797e-01 5.870273766679143940e-02 3.157684667163249137e-02 1.293068100427324264e-02
8.028407901740000630e-02 3.465321589664187296e-02 1.132362000251923850e-01 5.944992632812341055e-02 3.140959600883810876e-02 1.259471711794814437e-02
8.342803025396999805e-02 3.427690084312493002e-02 1.161918521269977439e-01 5.969111778825356152e-02 3.098507457476245772e-02 1.217566529886670960e-02
8.660830725927999574e-02 3.367007161904472801e-02 1.183456737440136824e-01 5.949821829903351872e-02 3.035284339172779344e-02 1.169372445942153116e-02
8.983621971529999473e-02 3.289420074873467686e-02 1.198676306532773794e-01 5.897895303607020995e-02 2.957860099863336006e-02 1.117733969147523439e-02
9.312161690666999336e-02 3.203249525525141139e-02 1.209909060948226311e-01 5.826451052020822224e-02 2.872712640283225580e-02 1.065253103305544014e-02
9.647330460054999446e-02 3.116333459794251581e-02 1.219938525529641882e-01 5.749411072794877176e-02 2.787700708401304531e-02 1.014664106033037055e-02
9.989933396595999937e-02 3.035854611947064879e-02 1.231734630010272030e-01 5.680984286478966278e-02 2.708870915841968263e-02 9.681570788444286008e-03
1.034072065583999944e-01 2.968210297348852431e-02 1.248080818010097598e-01 5.633081463358923652e-02 2.641775054788782565e-02 9.273059321549908390e-03
1.070040225383999954e-01 2.916732489213519353e-02 1.271213548749594302e-01 5.613638234746207850e-02 2.589651573879396540e-02 8.930527091886476462e-03
1.106965894488999985e-01 2.882968189143806162e-02 1.302412049079226808e-01 5.626750213268354867e-02 2.553280027435271202e-02 8.652122697083833303e-03
1.144915029293999964e-01 2.864761472287580962e-02 1.341673017608530638e-01 5.670013563500356235e-02 2.531064987673494610e-02 8.429820549424111437e-03
1.183952070509999982e-01 2.857170818721000913e-02 1.387403976198086919e-01 5.734118697146695087e-02 2.518206246814553087e-02 8.245385278285241246e-03
1.224140396016999977e-01 2.852452244872255571e-02 1.436281538148715120e-01 5.804916350011901649e-02 2.508045697216921416e-02 8.074250594754613444e-03
1.265542661259000112e-01 2.840857405036732036e-02 1.483522712426539603e-01 5.862142209784061697e-02 2.491877912932067077e-02 7.889978436808798082e-03
1.308221055173000025e-01 2.812719310661893415e-02 1.523523904649468630e-01 5.884815311589202541e-02 2.461307957977497060e-02 7.665973587827774709e-03
1.352237492970999877e-01 2.759982257138475503e-02 1.550900451137628699e-01 5.855009937824669913e-02 2.409471492234810733e-02 7.383124847120359560e-03
1.397653762647000086e-01 2.678971091040469737e-02 1.561857203803415362e-01 5.761679683666248719e-02 2.333138467510884398e-02 7.035392495459208938e-03
1.444531639130000045e-01 2.571408122749180292e-02 1.555579017891730309e-01 5.606969086268437374e-02 2.234242738068502668e-02 6.631028517786738581e-03
1.492932978061999871e-01 2.444655770681360488e-02 1.534836018102161970e-01 5.403867655781261631e-02 2.119072378933942527e-02 6.191734199547080202e-03
1.542919799922000124e-01 2.310463971852697376e-02 1.505527589793261845e-01 5.177391379012552530e-02 1.998042938546434888e-02 5.748353922093803539e-03
1.594554374399999863e-01 2.181571426200474423e-02 1.475576467319972551e-01 4.955339443822485285e-02 1.882290660888214645e-02 5.333168819926233789e-03
1.647899314448000030e-01 2.069320020377316341e-02 1.452980720494847500e-01 4.764509962296179651e-02 1.781264405912085652e-02 4.971714184672474703e-03
1.703017689091000098e-01 1.979994942277895492e-02 1.443318114208641534e-01 4.620449470312440465e-02 1.700511501327721733e-02 4.676471678282464670e-03
1.759973163908999938e-01 1.913427276929713719e-02 1.448126381154637432e-01 4.525634443012428038e-02 1.639764135323237490e-02 4.443965884813248952e-03
1.818830177953000005e-01 1.863082138091078782e-02 1.463993804134756660e-01 4.465613764095022892e-02 1.593084957369718044e-02 4.255926139424433090e-03
1.879654165774999885e-01 1.817936342042743639e-02 1.483118778445399466e-01 4.415377216954274181e-02 1.551043608668305381e-02 4.085531803378939647e-03
1.942511833199999927e-01 1.764859612575778516e-02 1.494865442294529001e-01 4.343285176804832087e-02 1.502525348384670806e-02 3.903090923621221724e-03
2.007471495517000049e-01 1.693660943624703680e-02 1.489339095371256805e-01 4.222631697004650825e-02 1.438877560806669891e-02 3.686981374424625618e-03
2.074603486890000126e-01 1.602663284958863107e-02 1.462937820829785796e-01 4.047579549437763796e-02 1.358689764129120472e-02 3.435083276599718623e-03
2.143980650118000042e-01 1.499135353629267413e-02 1.420375827028934890e-01 3.834724509603646553e-02 1.268234430493747796e-02 3.164477715634661948e-03
2.215678916483999894e-01 1.395394630569256854e-02 1.372042260513700040e-01 3.614552057722973666e-02 1.178002450362405744e-02 2.901658624689296053e-03
2.289777986403999932e-01 1.302906573468948573e-02 1.329393108089998166e-01 3.417308409970886557e-02 1.097673441583627355e-02 2.669734118886215105e-03
2.366362123110999915e-01 1.227919382840571109e-02 1.299862077262995408e-01 3.260710108590637174e-02 1.032434105640937273e-02 2.479988874807368283e-03
2.445521073796000089e-01 1.169175278914441965e-02 1.283911642870943226e-01 3.142915066341279290e-02 9.811291127529256015e-03 2.328286277830260691e-03
2.527351135732999743e-01 1.118396797439262860e-02 1.273726927121085484e-01 3.042878150038680687e-02 9.367247309277374964e-03 2.196608421692301805e-03
2.611956389198999973e-01 1.065019259120607645e-02 1.257682731027976730e-01 2.932273322921857828e-02 8.903310559243713188e-03 2.063512607351514552e-03
2.699450124673000162e-01 1.002679331359331710e-02 1.227430803935151554e-01 2.793144564338526439e-02 8.366418853829197047e-03 1.917152746553863092e-03
2.789956499524999800e-01 9.326495436668106806e-03 1.183176102925657530e-01 2.628181131731933615e-02 7.767496965352789495e-03 1.760074425321030709e-03
2.883612469456000027e-01 8.625906162168742869e-03 1.133798008888495246e-01 2.458558910442175047e-02 7.170959874723107502e-03 1.607295570500175868e-03
2.980570053373000072e-01 8.008500107629728040e-03 1.090335163046173284e-01 2.308353547264655956e-02 6.646126649958837215e-03 1.473699872438121719e-03
3.080999008102000003e-01 7.498787977167207207e-03 1.057209605373920502e-01 2.185466851109088560e-02 6.212375641089556456e-03 1.363172856044916762e-03
3.185090012951000138e-01 7.055810706261067024e-03 1.029813672237128580e-01 2.078847341761479867e-02 5.835171485468873542e-03 1.267414358064392066e-03
3.293058495844000122e-01 6.614534280164023096e-03 9.991491518602207966e-02 1.969853022896490488e-02 5.461231691096969133e-03 1.174294261030565641e-03
3.405149275743000192e-01 6.140412317190545137e-03 9.596982373834257729e-02 1.848132687730407592e-02 5.061412977867595434e-03 1.077676545257114918e-03
3.521642255112999997e-01 5.658725867315694824e-03 9.148046657501056333e-02 1.720935316298553841e-02 4.656707824507527738e-03 9.819814583543384681e-04
3.642859478216999847e-01 5.215813463531358829e-03 8.720149526655866790e-02 1.602621222188370387e-02 4.285338582504879916e-03 8.952001027799995391e-04
3.769173986878999738e-01 4.832189070378412055e-03 8.352645139366275673e-02 1.499803185652465870e-02 3.963991888139594896e-03 8.204335229562509726e-04
3.901021071345999736e-01 4.481365031064607658e-03 8.007495661934660447e-02 1.404947819408918636e-02 3.670566951380163992e-03 7.528695956037826341e-04
4.038912755961999723e-01 4.132275791011064299e-03 7.630984681921088031e-02 1.308345341233669266e-02 3.379341468061265643e-03 6.869878044696839164e-04
4.183456718974999933e-01 3.784392152593276260e-03 7.221665664727491829e-02 1.209925034512579663e-02 3.090171137041268154e-03 6.226847600906143402e-04
4.335381390883000230e-01 3.460170035133390814e-03 6.822704186873632115e-02 1.117058552221173243e-02 2.821263576933937325e-03 5.636318415727925579e-04
4.495569820524999982e-01 3.167028357513454722e-03 6.452239373859844362e-02 1.032287923795834582e-02 2.578454462356863288e-03 5.107428543777962774e-04
4.665106239722000003e-01 2.891140634549744289e-03 6.086008913562961781e-02 9.513900025433450966e-03 2.350410866369549712e-03 4.616491751363819705e-04
4.845341446552000053e-01 2.621652544294125319e-03 5.702706829823447898e-02 8.709546427846007188e-03 2.128255937741980325e-03 4.145225875657572922e-04
5.037986809503000041e-01 2.367094734271739040e-03 5.322084466041508699e-02 7.939303990188457255e-03 1.918785742429434229e-03 3.706558069670723280e-04
5.245253101886000469e-01 2.132226254795059270e-03 4.956818497123380990e-02 7.220175921504120957e-03 1.725940032855740724e-03 3.306474658996326151e-04
5.470061959849999988e-01 1.907177202812495231e-03 4.586667201775203317e-02 6.520915845425874664e-03 1.541578866341055364e-03 2.928964868365937254e-04
5.716379630264000200e-01 1.692745389670097462e-03 4.214533987119060965e-02 5.844838365586066398e-03 1.366192631586234715e-03 2.574147939642856191e-04
5.989766064981999483e-01 1.490813376585312317e-03 3.846690082892484375e-02 5.199358798133000073e-03 1.201378065815773529e-03 2.244284393413494201e-04
6.298323458265999708e-01 1.296848757426019875e-03 3.473144700395224688e-02 4.570213585806973296e-03 1.043475237057451448e-03 1.932439258390946865e-04
6.654431795330000288e-01 1.111450675943944418e-03 3.095868719711948949e-02 3.959441421126451595e-03 8.927932369509312223e-04 1.638446785917811678e-04
7.078146153440999511e-01 9.320052569214806910e-04 2.708334354444571698e-02 3.359068813948872922e-03 7.473739584791548379e-04 1.358473922793739712e-04
7.604378265189000174e-01 7.571812764392693703e-04 2.306113342008722644e-02 2.764161945338859498e-03 6.060534648045350905e-04 1.090315759893710739e-04
8.299299947242000375e-01 5.850959920013676548e-04 1.880614647561298577e-02 2.167055649846792026e-03 4.672976260185971852e-04 8.310949550497047616e-05
9.299089409234999604e-01 4.154767481636737186e-04 1.424743804553564586e-02 1.565445533028555700e-03 3.309803170574966637e-04 5.807430271537021988e-05
1.088131260731999950e+00 2.558838642948892822e-04 9.505712313651236423e-03 9.844163773348240873e-04 2.032494789851977421e-04 3.509542443178143668e-05
1.339755820971999967e+00 1.322241479303155529e-04 5.376135470853735977e-03 5.204947952719867540e-04 1.047022311632120681e-04 1.779479915573684823e-05
1.683949883928999913e+00 6.272154957611482569e-05 2.762962629166501767e-03 2.517244962536689537e-04 4.953073551882883471e-05 8.307794303043870886e-06
2.119916809118000067e+00 2.909552207467210345e-05 1.364595150899720801e-03 1.184251400884080965e-04 2.291802195082042680e-05 3.806004247608339819e-06
2.668816957525999900e+00 1.328427939928945100e-05 6.543267885016686852e-04 5.468845341924960415e-05 1.045922302434419717e-05 1.725217734695059326e-06
3.359841487161999929e+00 6.006420378124113000e-06 3.062514236382694356e-04 2.488309776634982417e-05 4.719491898096972064e-06 7.754137369146106977e-07
4.229789827789000256e+00 2.683929995721620727e-06 1.405370225749630710e-04 1.118631905941120119e-05 2.109552354115025224e-06 3.460925074921290400e-07
5.324989900751999627e+00 1.192508059982519390e-06 6.348457768322492275e-05 4.980068969133378424e-06 9.354552063444973132e-07 1.529779352344561630e-07
6.703765103603999798e+00 5.256512755999149674e-07 2.831804296593688162e-05 2.199214571696732108e-06 4.121808748084035031e-07 6.723168824346884343e-08
8.439540243626000304e+00 2.298499856779098842e-07 1.250646440859621303e-05 9.645383234950770311e-07 1.804339121255949067e-07 2.946631772381992071e-08
1.062475167656000075e+01 1.003349569512891810e-07 5.477759962410747152e-06 4.206123503124673378e-07 7.860149939840826023e-08 1.287812267585688820e-08
1.337576987961999997e+01 4.357446180619835740e-08 2.383593332735647150e-06 1.825198783913479656e-07 3.407948014229825730e-08 5.571310394848889475e-09
1.683909660376999895e+01 1.874552624868765473e-08 1.031386847357816175e-06 7.881944671785763268e-08 1.471804828805761003e-08 2.386373414173049255e-09
2.119916662613999847e+01 8.034646127593342501e-09 4.441259620542421474e-07 3.390566268986535271e-08 6.325840704367365115e-09 1.034620495962576765e-09
2.668816957450999894e+01 3.465458542168239585e-09 1.904317886840816416e-07 1.452158887905943533e-08 2.711378072309071871e-09 4.460371424201125832e-10
3.359841487162000107e+01 1.487024248402602578e-09 8.132832129757866061e-08 6.200531710662032202e-09 1.156321625693974854e-09 1.901958360061045413e-10
