0.244141	-nan
0.345267	-nan
0.422864	-nan
0.488281	-nan
0.690534	-nan
0.845728	-nan
0.976562	-nan
1.381068	-nan
1.691456	-nan
1.953125	0.065857
2.762136	0.061863
3.382912	0.053651
3.906250	0.039369
5.524272	0.029129
6.765823	0.021484
7.812500	0.019011
11.048543	0.011701
13.531647	0.007383
15.625000	0.013099
22.097087	0.009804
27.063294	0.006658
