0.244141	-nan
0.345267	-nan
0.422864	-nan
0.488281	-nan
0.690534	-nan
0.845728	-nan
0.976562	-nan
1.381068	-nan
1.691456	-nan
1.953125	0.048012
2.762136	0.045199
3.382912	0.040486
3.906250	0.032429
5.524272	0.026300
6.765823	0.020862
7.812500	0.016874
11.048543	0.011825
13.531647	0.008484
15.625000	0.012869
22.097087	0.010178
27.063294	0.007336
