0.244141	-nan
0.345267	-nan
0.422864	-nan
0.488281	-nan
0.690534	-nan
0.845728	-nan
0.976562	-nan
1.381068	-nan
1.691456	-nan
1.953125	0.017913
2.762136	0.019981
3.382912	0.017300
3.906250	0.021062
5.524272	0.016693
6.765823	0.013810
7.812500	0.011948
11.048543	0.010054
13.531647	0.008000
15.625000	0.012333
22.097087	0.010723
27.063294	0.008490
