  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.7771516E-02   632.1097       465.1406    
  2.1765573E-02   173.3962       53.03357    
  2.5132721E-02   997.8552       995.0046    
  2.9409647E-02   930.1902       299.0563    
  3.5543032E-02   1250.850       1032.850    
  3.9516468E-02   1032.147       230.0492    
  4.6142224E-02   1050.299       212.7627    
  5.3387228E-02   924.0861       179.8667    
  6.1865415E-02   1120.161       191.7738    
  7.2685905E-02   1183.853       139.7055    
  8.4642150E-02   1105.359       112.9171    
  9.8049179E-02   955.0214       67.56877    
  0.1142356       958.3707       59.89513    
  0.1326868       866.2272       41.83078    
  0.1543809       818.4565       32.56431    
  0.1798822       787.0172       25.43247    
  0.2089894       730.9816       22.91112    
  0.2431705       686.2123       20.40537    
  0.2829503       597.0040       20.44074    
  0.3291667       563.8405       22.59543    
  0.3831643       523.0874       26.20432    
  0.4457791       543.1201       30.94237    
  0.5187770       488.9842       36.88433    
  0.6037728       464.9761       44.52713    
  0.7025698       410.0502       52.40991    
  0.8176144       327.8619       60.97596    
  0.9515194       224.3545       68.33717    
   1.107359       129.5822       72.52518    
   1.288636       43.53233       69.28057    
   1.499541       16.13681       55.17801    
