  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.7771516E-02   601.1508       374.0560    
  2.1765573E-02   157.0390       47.60753    
  2.5132721E-02   902.7707       308.1223    
  2.9409647E-02   753.1438       152.1973    
  3.5543032E-02   884.6530       685.4948    
  3.9516468E-02   711.7827       97.78023    
  4.6142224E-02   654.1207       104.0545    
  5.3387228E-02   509.9958       57.65598    
  6.1865415E-02   540.9260       58.98277    
  7.2685905E-02   487.9145       41.76042    
  8.4642150E-02   403.1626       28.74017    
  9.8049179E-02   295.2204       16.26015    
  0.1142356       254.3421       13.41925    
  0.1326868       175.0999       9.529110    
  0.1543809       124.2857       8.128354    
  0.1798822       87.68304       8.947214    
  0.2089894       70.49147       10.24023    
  0.2431705       59.39615       12.54892    
  0.2829503       13.70446       14.85666    
  0.3291667       31.23016       18.53346    
  0.3831643       47.49626       22.88381    
  0.4457791      -38.85679       28.21395    
  0.5187770      -35.67337       34.39056    
  0.6037728       24.27551       42.01012    
  0.7025698      -45.63263       50.41742    
  0.8176144      -34.82599       59.58300    
  0.9515194       16.24976       69.21292    
   1.107359      -29.89343       77.08242    
   1.288636      -5.892007       81.86514    
   1.499541       45.46033       76.11023    
