  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.7771516E-02   41324.26       30059.20    
  2.1765573E-02   11227.21       3376.857    
  2.5132721E-02   67383.59       67395.52    
  2.9409647E-02   62503.34       19666.23    
  3.5543032E-02   79771.55       65879.72    
  3.9516468E-02   68280.75       15459.91    
  4.6142224E-02   72263.91       14843.80    
  5.3387228E-02   59142.27       12223.64    
  6.1865415E-02   71153.33       12596.68    
  7.2685905E-02   78929.65       10024.07    
  8.4642150E-02   68681.94       7573.159    
  9.8049179E-02   57121.22       4725.266    
  0.1142356       46008.07       3234.112    
  0.1326868       40145.77       2230.312    
  0.1543809       29831.00       1415.952    
  0.1798822       21812.25       900.5062    
  0.2089894       15014.63       599.0181    
  0.2431705       7559.679       359.8064    
  0.2829503       1428.031       232.5815    
  0.3291667      -2205.537       184.3488    
  0.3831643      -4036.781       168.7047    
  0.4457791      -3702.466       160.6707    
  0.5187770      -1854.520       151.4075    
  0.6037728      -200.5604       139.8404    
  0.7025698       529.6868       135.5015    
  0.8176144       508.3679       139.2387    
  0.9515194       297.7087       145.7911    
   1.107359       65.22221       150.4976    
   1.288636       218.2928       146.8708    
   1.499541      -18.19575       131.7980    
