  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.7771516E-02   983.3170       717.0300    
  2.1765573E-02   375.8347       108.4575    
  2.5132721E-02   2884.875       2884.875    
  2.9409647E-02   3368.470       1049.333    
  3.5543032E-02   5844.708       4860.664    
  3.9516468E-02   5725.516       1274.803    
  4.6142224E-02   7622.611       1562.413    
  5.3387228E-02   7924.257       1619.100    
  6.1865415E-02   11279.78       1983.837    
  7.2685905E-02   15257.79       1939.799    
  8.4642150E-02   15846.62       1713.860    
  9.8049179E-02   15667.58       1258.888    
  0.1142356       15573.38       1057.595    
  0.1326868       16264.73       872.0164    
  0.1543809       14583.50       639.7283    
  0.1798822       13250.96       475.8214    
  0.2089894       12191.68       371.8228    
  0.2431705       9906.071       260.4887    
  0.2829503       7431.539       172.5551    
  0.3291667       5766.042       124.7861    
  0.3831643       4277.681       98.60059    
  0.4457791       3189.067       83.81711    
  0.5187770       2796.271       80.42264    
  0.6037728       1634.165       64.99563    
  0.7025698      -191.6597       46.44526    
  0.8176144      -1761.845       44.54388    
  0.9515194      -2278.490       32.03023    
   1.107359      -1853.214       25.26750    
   1.288636      -839.0393       19.42664    
   1.499541      -25.07965       14.41790    
