  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.7771516E-02   796.7679       508.4393    
  2.1765573E-02   360.0461       100.5024    
  2.5132721E-02   3368.395       1060.531    
  2.9409647E-02   4263.863       864.8978    
  3.5543032E-02   8625.191       6670.360    
  3.9516468E-02   8668.844       1189.474    
  4.6142224E-02   12227.02       1974.356    
  5.3387228E-02   13727.19       1679.428    
  6.1865415E-02   20183.66       2318.875    
  7.2685905E-02   27551.66       2430.074    
  8.4642150E-02   28623.80       2079.931    
  9.8049179E-02   28309.09       1456.423    
  0.1142356       28607.07       1295.731    
  0.1326868       28735.17       1015.612    
  0.1543809       25239.45       744.5845    
  0.1798822       22164.78       552.1329    
  0.2089894       19826.96       432.5025    
  0.2431705       16188.95       309.5378    
  0.2829503       11967.61       212.8864    
  0.3291667       9354.833       154.3345    
  0.3831643       7485.129       115.1020    
  0.4457791       6097.335       87.78901    
  0.5187770       6329.682       76.13696    
  0.6037728       6695.732       64.53111    
  0.7025698       6452.923       48.40011    
  0.8176144       5745.189       61.08970    
  0.9515194       4218.014       22.20300    
   1.107359       3116.640       16.14540    
   1.288636       2459.129       12.74483    
   1.499541       1946.271       10.67141    
