  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.7771516E-02   634.9447       465.8934    
  2.1765573E-02   179.1288       49.59691    
  2.5132721E-02   940.1914       935.5615    
  2.9409647E-02   892.1527       289.6521    
  3.5543032E-02   1125.874       933.6594    
  3.9516468E-02   925.5822       208.4777    
  4.6142224E-02   879.2301       182.5140    
  5.3387228E-02   756.6249       149.1296    
  6.1865415E-02   832.9652       145.4348    
  7.2685905E-02   812.6630       96.38580    
  8.4642150E-02   706.3399       73.48603    
  9.8049179E-02   555.9384       43.90890    
  0.1142356       518.2861       36.98089    
  0.1326868       417.5287       24.42433    
  0.1543809       333.2183       19.89347    
  0.1798822       287.5749       18.31408    
  0.2089894       219.0218       20.10028    
  0.2431705       213.1532       22.34826    
  0.2829503       139.0946       26.97140    
  0.3291667       145.9899       32.47040    
  0.3831643       79.13934       39.90659    
  0.4457791       23.72772       49.21555    
  0.5187770       20.42576       60.04420    
  0.6037728      -35.09753       73.26411    
  0.7025698       24.89109       87.02843    
  0.8176144      -38.87251       101.3133    
  0.9515194       71.66489       114.1724    
   1.107359      -65.06990       120.8645    
   1.288636       84.12343       114.6725    
   1.499541       1.987641       90.05902    
