  0.0000000E+00  0.0000000E+00  0.0000000E+00
  3.5543032E-02   113040.0       37322.57    
  4.3531146E-02   57816.89       22798.97    
  5.0265443E-02   17270.96       4839.987    
  5.8819294E-02   63042.25       8937.851    
  7.6037899E-02   84306.95       25399.91    
  9.0142623E-02   45490.15       5754.801    
  0.1098742       31413.37       3059.452    
  0.1333303       35778.26       2525.379    
  0.1606812       23122.54       1477.817    
  0.1950381       15969.06       756.2620    
  0.2383348       10905.08       364.3426    
  0.2902198       7568.616       192.6099    
  0.3530173       4823.318       92.25489    
  0.4289888       2988.703       41.90157    
  0.5208154       1830.384       19.30392    
  0.6330739       1144.526       8.843839    
  0.7691865       683.6484       3.989258    
  0.9346812       386.9720       1.719658    
   1.136030       211.5106      0.7313008    
   1.380277       108.7347      0.2868126    
   1.677309       53.26211      0.1040925    
   2.038371       24.43813      3.4614287E-02
   2.477203       10.28849      1.0663092E-02
   3.010550       4.181514      3.3692871E-03
   3.658472       1.672118      1.0700871E-03
   4.445854      0.6479189      3.2036871E-04
   5.402824      0.2404841      8.9465269E-05
   6.565794      8.4514894E-02  2.3195871E-05
   7.979024      2.7700216E-02  5.6786953E-06
   9.696973      8.5863071E-03  1.4199164E-06
   11.78380      2.7723187E-03  4.0983201E-07
