0.244141	-nan
0.345267	-nan
0.422864	-nan
0.488281	-nan
0.690534	-nan
0.845728	-nan
0.976562	-nan
1.381068	-nan
1.691456	-nan
1.953125	0.035189
2.762136	0.031823
3.382912	0.029703
3.906250	0.026438
5.524272	0.022077
6.765823	0.018189
7.812500	0.014680
11.048543	0.011339
13.531647	0.008562
15.625000	0.012820
22.097087	0.010429
27.063294	0.007912
