  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.7771516E-02   977.5531       712.8269    
  2.1765573E-02   373.7281       107.8495    
  2.5132721E-02   2871.050       2871.050    
  2.9409647E-02   3357.893       1045.948    
  3.5543032E-02   5849.879       4864.965    
  3.9516468E-02   5747.868       1279.543    
  4.6142224E-02   7705.707       1579.195    
  5.3387228E-02   8079.799       1650.467    
  6.1865415E-02   11618.74       2042.698    
  7.2685905E-02   15962.46       2030.077    
  8.4642150E-02   16862.38       1823.833    
  9.8049179E-02   17019.92       1365.354    
  0.1142356       17423.21       1183.150    
  0.1326868       18740.83       1005.245    
  0.1543809       17485.65       766.1343    
  0.1798822       16562.08       593.4002    
  0.2089894       16047.60       487.5391    
  0.2431705       13820.35       362.1265    
  0.2829503       11081.83       256.6932    
  0.3291667       9259.662       200.1317    
  0.3831643       7449.051       171.5139    
  0.4457791       6063.125       159.4400    
  0.5187770       5828.976       167.6633    
  0.6037728       3722.011       148.3488    
  0.7025698      -520.8976       116.6963    
  0.8176144      -4898.035       122.7465    
  0.9515194      -6947.771       97.43389    
   1.107359      -6172.503       84.14304    
   1.288636      -3022.560       70.38332    
   1.499541      -90.52744       57.07636    
