  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.7771516E-02   488.8947       362.3986    
  2.1765573E-02   132.9629       33.42273    
  2.5132721E-02   614.5141       611.4731    
  2.9409647E-02   516.0986       171.2479    
  3.5543032E-02   539.8023       437.5028    
  3.9516468E-02   428.8654       95.23627    
  4.6142224E-02   397.4041       86.35213    
  5.3387228E-02   287.2734       61.52355    
  6.1865415E-02   311.2808       62.67286    
  7.2685905E-02   270.4777       38.52831    
  8.4642150E-02   190.2914       31.96624    
  9.8049179E-02   128.3289       28.64304    
  0.1142356       113.4042       31.63748    
  0.1326868       39.78894       38.27338    
  0.1543809       22.36573       44.56469    
  0.1798822       10.47315       57.50734    
  0.2089894       45.01964       70.07025    
  0.2431705      -5.822999       87.08836    
  0.2829503      -38.53014       109.9253    
  0.3291667      -104.5675       135.5936    
  0.3831643       53.79771       168.9998    
  0.4457791       1.542230       208.2838    
  0.5187770       116.2477       252.6399    
  0.6037728      -74.01779       307.7495    
  0.7025698      -59.43945       367.5370    
  0.8176144      -192.3335       429.9285    
  0.9515194      -38.08926       482.3796    
   1.107359       102.2338       510.3174    
   1.288636       113.4618       482.3737    
   1.499541       184.4279       375.8533    
