  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.7771516E-02   52217.26       37972.37    
  2.1765573E-02   14166.09       4173.821    
  2.5132721E-02   84398.42       84410.73    
  2.9409647E-02   78436.93       24771.09    
  3.5543032E-02   99619.99       82540.87    
  3.9516468E-02   85316.62       19274.53    
  4.6142224E-02   88995.70       18293.93    
  5.3387228E-02   72881.26       14998.01    
  6.1865415E-02   86680.23       15381.22    
  7.2685905E-02   94853.84       12035.54    
  8.4642150E-02   82113.55       9054.047    
  9.8049179E-02   67567.24       5533.211    
  0.1142356       55076.54       3870.418    
  0.1326868       47672.80       2615.565    
  0.1543809       35377.01       1636.799    
  0.1798822       25994.75       1033.277    
  0.2089894       18285.19       679.8282    
  0.2431705       9835.273       398.4170    
  0.2829503       2857.624       238.1865    
  0.3291667      -1368.498       169.7313    
  0.3831643      -3483.661       139.6390    
  0.4457791      -3432.329       118.2348    
  0.5187770      -1498.674       96.28138    
  0.6037728      -83.40037       69.01688    
  0.7025698       559.8732       49.56831    
  0.8176144       519.4628       38.74420    
  0.9515194       138.4302       32.62710    
   1.107359       87.59735       30.83206    
   1.288636       129.4768       33.74242    
   1.499541      -3.979357       46.99019    
