3.356407364209999778e-04 2.651942042841447951e-09 1.557644205357010492e+02 1.589167890254617816e+02 1.540504352474818859e+02 1.484416891685060307e+02
4.225466523137000070e-04 6.593294727684076952e-09 2.443680254654017290e+02 2.493070909364422221e+02 2.416613612287520994e+02 2.328344203256008598e+02
5.319547182663000168e-04 1.637834274014065764e-08 3.830868307652611406e+02 3.908135595201352999e+02 3.787997268774818167e+02 3.648933212963539177e+02
6.696913127493000183e-04 4.063270175908028651e-08 5.999085008789304538e+02 6.119686062644673257e+02 5.930860182365803439e+02 5.711392331353301870e+02
8.430914116779000171e-04 1.006150180722319295e-07 9.380587787618230777e+02 9.568182059368446062e+02 9.271214793661887370e+02 8.923879072947573832e+02
1.061389202627000070e-03 2.484856983861974547e-07 1.463891955566897877e+03 1.492923871173523366e+03 1.446161266231798436e+03 1.390944905557968241e+03
1.336209838991000032e-03 6.114231588991202052e-07 2.278271013124814999e+03 2.322856686326865201e+03 2.249056273655042332e+03 2.160686815241759632e+03
1.682188521795000046e-03 1.496702640265530690e-06 3.532369304610709605e+03 3.600042322935006723e+03 3.483145599051546469e+03 3.340377931468385668e+03
2.117749877515999902e-03 3.637615174945246737e-06 5.448964196771016759e+03 5.549844040954294542e+03 5.363638221337100731e+03 5.130154934583708382e+03
2.666089136629000173e-03 8.754820910462553105e-06 8.348128422191693971e+03 8.494334874075912012e+03 8.195354042796308931e+03 7.808149504271428668e+03
3.356407364209999886e-03 2.079870586247243845e-05 1.247003821006092767e+04 1.250047218286655516e+04 1.228067158538287003e+04 1.192946411964561958e+04
4.225466523136999636e-03 4.860519615111239471e-05 1.856343149496772457e+04 1.844436552887562357e+04 1.825042421543331875e+04 1.783447106270785662e+04
5.319547182663000168e-03 1.113327265613291508e-04 2.745286228054709500e+04 2.720626512196015756e+04 2.681970147066760910e+04 2.602701652064479276e+04
6.696913127493000183e-03 2.490912751112916621e-04 3.986283046036003361e+04 3.937456188077361730e+04 3.863985669797527953e+04 3.717737033245364728e+04
8.430914116779000822e-03 5.418889675411595226e-04 5.659681971886269457e+04 5.566147523285647912e+04 5.429930339649062080e+04 5.163557195976988442e+04
1.061389202626999984e-02 1.138336766463832498e-03 7.815907658305748191e+04 7.640696789517669822e+04 7.391499678823279100e+04 6.913986694757330406e+04
1.336209838990999946e-02 2.283741391433466959e-03 1.042361696526251617e+05 1.010161926718127652e+05 9.656419584105290414e+04 8.807584470345535374e+04
1.682188521791999972e-02 4.303565822658707296e-03 1.328987409621323750e+05 1.271632653589470137e+05 1.193916185754947219e+05 1.047366981190099177e+05
2.117749859066999849e-02 7.473534741244316354e-03 1.598045509097604081e+05 1.500329890260715329e+05 1.370189642762742005e+05 1.142207361166290211e+05
2.666075408524999982e-02 1.175415711109503020e-02 1.785025249787898792e+05 1.629303306881996687e+05 1.433539508089341107e+05 1.128738099923650007e+05
3.354542100939000154e-02 1.654121701127968941e-02 1.838492186847818957e+05 1.614189628679251473e+05 1.359623311889301403e+05 9.963053244647971587e+04
4.164421756856000190e-02 2.093224619555590985e-02 1.789808225769594428e+05 1.500415411351149669e+05 1.199657042754012655e+05 8.119090780078862736e+04
4.844423056002999939e-02 2.424158041570000088e-02 1.751596753668975725e+05 1.411612886739973619e+05 1.081396979546991206e+05 6.876710174773739709e+04
5.338089020845000060e-02 2.664854093430275156e-02 1.743501800166941830e+05 1.364810309646551614e+05 1.014407556638922106e+05 6.182725486799449573e+04
5.745635569280999749e-02 2.866961286468540718e-02 1.745885729897323472e+05 1.334319520042194927e+05 9.679574050048019853e+04 5.705223039608853287e+04
6.109727989998999659e-02 3.040228779852122837e-02 1.749066726147426525e+05 1.308535038491340529e+05 9.291727247308249935e+04 5.321424975286841800e+04
6.449420050996000631e-02 3.187264474298007882e-02 1.747667750540480192e+05 1.281712713982674031e+05 8.926806617195341096e+04 4.981865385633683763e+04
6.774810723353000275e-02 3.306847423894002103e-02 1.738240848231449490e+05 1.250853328707988840e+05 8.554292937833454926e+04 4.661413011371172615e+04
7.091961452002999711e-02 3.395327709515214704e-02 1.718640930344878288e+05 1.214311619362205092e+05 8.161090836286393460e+04 4.347910979233793478e+04
7.404856758519000326e-02 3.451171646715209262e-02 1.687831336796830001e+05 1.171342461439348263e+05 7.740730778361808916e+04 4.036397635897003056e+04
7.716306456900999533e-02 3.474373998120000584e-02 1.645830529848651495e+05 1.122123462240513036e+05 7.294768197151401546e+04 3.725825170119397808e+04
8.028407901740000630e-02 3.465321589664187296e-02 1.593652175349303579e+05 1.067584786426591891e+05 6.829504858124798920e+04 3.418784541977467597e+04
8.342803025396999805e-02 3.427690084312493002e-02 1.533171123289067764e+05 1.009157887264055462e+05 6.353639314565373934e+04 3.118890383638310959e+04
8.660830725927999574e-02 3.367007161904472801e-02 1.466951302496246353e+05 9.486850154507280968e+04 5.879891752079608705e+04 2.831462669434664349e+04
8.983621971529999473e-02 3.289420074873467686e-02 1.398001144264298782e+05 8.882167921834488516e+04 5.419581414586120081e+04 2.560986270826114560e+04
9.312161690666999336e-02 3.203249525525141139e-02 1.329498857657490880e+05 8.297475811984136817e+04 4.984649490912416513e+04 2.312257859952965737e+04
9.647330460054999446e-02 3.116333459794251581e-02 1.264467888919588731e+05 7.750759557934207260e+04 4.584696183064096840e+04 2.087905754839812289e+04
9.989933396595999937e-02 3.035854611947064879e-02 1.205465196706444403e+05 7.256051234542255406e+04 4.225769318313018448e+04 1.890091434560172638e+04
1.034072065583999944e-01 2.968210297348852431e-02 1.154298126111389865e+05 6.821341147391256527e+04 3.911754005515871540e+04 1.718354763391776214e+04
1.070040225383999954e-01 2.916732489213519353e-02 1.111862475765857671e+05 6.449254410395085142e+04 3.641307542712445866e+04 1.571493290728945431e+04
1.106965894488999985e-01 2.882968189143806162e-02 1.077993647815734148e+05 6.136119088650304911e+04 3.411169285910126928e+04 1.446402678679880592e+04
1.144915029293999964e-01 2.864761472287580962e-02 1.051449120028245525e+05 5.871556570899808139e+04 3.213608651672978885e+04 1.339000038420437522e+04
1.183952070509999982e-01 2.857170818721000913e-02 1.029968855690691853e+05 5.641221379235276254e+04 3.039876428172588567e+04 1.244833378730664117e+04
1.224140396016999977e-01 2.852452244872255571e-02 1.010480316995432513e+05 5.426956238927946833e+04 2.878851256215108151e+04 1.158773606764952820e+04
1.265542661259000112e-01 2.840857405036732036e-02 9.895084591945665306e+04 5.209329032791870850e+04 2.720633644858329353e+04 1.076412422289074675e+04
1.308221055173000025e-01 2.812719310661893415e-02 9.637216682136412419e+04 4.972248575569559762e+04 2.556120130833311487e+04 9.943738651820704035e+03
1.352237492970999877e-01 2.759982257138475503e-02 9.306401600725618482e+04 4.704150547254845151e+04 2.380676797065882420e+04 9.105826733092781069e+03
1.397653762647000086e-01 2.678971091040469737e-02 8.893156920584644831e+04 4.403022898169889959e+04 2.193274948862326710e+04 8.249465715203579748e+03
1.444531639130000045e-01 2.571408122749180292e-02 8.406876549400937802e+04 4.075618231073694915e+04 1.998385668326698578e+04 7.392142358515814522e+03
1.492932978061999871e-01 2.444655770681360488e-02 7.874291435461904621e+04 3.736938815589225123e+04 1.803575773991595270e+04 6.562360233126404637e+03
1.542919799922000124e-01 2.310463971852697376e-02 7.333779096569230023e+04 3.406242995214323309e+04 1.618053743422703519e+04 5.791958744676800961e+03
1.594554374399999863e-01 2.181571426200474423e-02 6.826284164429944940e+04 3.102068315442147650e+04 1.450457849227038423e+04 5.108010875675144234e+03
1.647899314448000030e-01 2.069320020377316341e-02 6.384448914758506726e+04 2.837934965379047935e+04 1.306092851601019356e+04 4.525841922048265587e+03
1.703017689091000098e-01 1.979994942277895492e-02 6.024620990271635674e+04 2.618969800021811534e+04 1.186328853803158381e+04 4.045665795986315061e+03
1.759973163908999938e-01 1.913427276929713719e-02 5.743271030467304809e+04 2.440962476073339712e+04 1.088389265032127514e+04 3.653166785467617956e+03
1.818830177953000005e-01 1.863082138091078782e-02 5.517158497744588385e+04 2.292189803972163281e+04 1.006050062950525171e+04 3.324042564112164655e+03
1.879654165774999885e-01 1.817936342042743639e-02 5.311809242034217459e+04 2.156758654504735750e+04 9.318464721738539083e+03 3.031371533560621174e+03
1.942511833199999927e-01 1.764859612575778516e-02 5.088806134975553869e+04 2.018966578687325455e+04 8.586903834654658567e+03 2.750788822959857953e+03
2.007471495517000049e-01 1.693660943624703680e-02 4.819376561585932359e+04 1.868068859127101314e+04 7.821727380377396912e+03 2.467839891809063829e+03
2.074603486890000126e-01 1.602663284958863107e-02 4.500660205935733393e+04 1.704005310012475820e+04 7.024910675777648066e+03 2.183308050491992162e+03
2.143980650118000042e-01 1.499135353629267413e-02 4.154613965927317622e+04 1.536338765261152912e+04 6.236383793469534794e+03 1.909559239174151116e+03
2.215678916483999894e-01 1.395394630569256854e-02 3.816260296652314719e+04 1.378149835504431212e+04 5.508769737279240871e+03 1.662026937677569549e+03
2.289777986403999932e-01 1.302906573468948573e-02 3.516300170452007296e+04 1.239896615934765941e+04 4.881046856254691193e+03 1.451227533106377678e+03
2.366362123110999915e-01 1.227919382840571109e-02 3.270023016230224312e+04 1.125771969524385713e+04 4.365008853761250975e+03 1.279263281437162277e+03
2.445521073796000089e-01 1.169175278914441965e-02 3.071995719108658886e+04 1.032537279362137997e+04 3.943472358525127675e+03 1.139483993275372541e+03
2.527351135732999743e-01 1.118396797439262860e-02 2.898976670198513602e+04 9.512201315898624671e+03 3.578803729654451672e+03 1.019607590524353554e+03
2.611956389198999973e-01 1.065019259120607645e-02 2.722846404775499468e+04 8.721531281292782296e+03 3.232861289739754284e+03 9.083880973036218620e+02
2.699450124673000162e-01 1.002679331359331710e-02 2.527930157491163482e+04 7.903725031014456363e+03 2.886827009290123897e+03 8.001474066167514820e+02
2.789956499524999800e-01 9.326495436668106806e-03 2.318110695224989831e+04 7.074529833579126716e+03 2.546506228372214991e+03 6.962902814168783152e+02
2.883612469456000027e-01 8.625906162168742869e-03 2.113139730810025503e+04 6.294688148836918117e+03 2.233309066751603041e+03 6.025279225416417148e+02
2.980570053373000072e-01 8.008500107629728040e-03 1.933145224425953347e+04 5.620629615403641765e+03 1.965751338884232837e+03 5.233851701881742429e+02
3.080999008102000003e-01 7.498787977167207207e-03 1.782942063516914277e+04 5.059903686916719380e+03 1.744500905459072555e+03 4.584185134719866141e+02
3.185090012951000138e-01 7.055810706261067024e-03 1.651825067982047767e+04 4.575574838073728642e+03 1.555393812796560951e+03 4.035083144277036808e+02
3.293058495844000122e-01 6.614534280164023096e-03 1.524124592342954929e+04 4.120720047514922044e+03 1.381305944332734725e+03 3.538045261554253216e+02
3.405149275743000192e-01 6.140412317190545137e-03 1.391966227455403896e+04 3.673288679016001424e+03 1.214206053260329554e+03 3.071161064173738851e+02
3.521642255112999997e-01 5.658725867315694824e-03 1.261295844142423812e+04 3.248667091311219792e+03 1.059200149769215159e+03 2.645482817160976197e+02
3.642859478216999847e-01 5.215813463531358829e-03 1.142564284509769641e+04 2.872135936168458556e+03 9.236258057938430284e+02 2.278595394971404460e+02
3.769173986878999738e-01 4.832189070378412055e-03 1.039673282573206961e+04 2.550654474809272415e+03 8.091327534296058275e+02 1.971772623393724189e+02
3.901021071345999736e-01 4.481365031064607658e-03 9.464458886500104200e+03 2.266065553347032164e+03 7.091498094352781436e+02 1.707071711075255109e+02
4.038912755961999723e-01 4.132275791011064299e-03 8.559948959623294286e+03 1.999850861562618547e+03 6.174109279621109181e+02 1.468127771115937321e+02
4.183456718974999933e-01 3.784392152593276260e-03 7.683057107488362817e+03 1.751444543253065831e+03 5.334114091674470046e+02 1.253363552464722659e+02
4.335381390883000230e-01 3.460170035133390814e-03 6.878842356022790227e+03 1.529748354349876308e+03 4.596393272626770568e+02 1.067018911932131289e+02
4.495569820524999982e-01 3.167028357513454722e-03 6.159104862322875306e+03 1.336023142676208863e+03 3.960053480359164837e+02 9.084373039657118909e+01
4.665106239722000003e-01 2.891140634549744289e-03 5.494027238566072810e+03 1.162062552353317415e+03 3.398092052805019989e+02 7.701051999449695984e+01
4.845341446552000053e-01 2.621652544294125319e-03 4.861769491945347909e+03 1.002373187942078061e+03 2.891123811740271208e+02 6.473466382047394063e+01
5.037986809503000041e-01 2.367094734271739040e-03 4.277750461204737803e+03 8.593360254601748238e+02 2.444210652222887745e+02 5.407636883050248855e+01
5.245253101886000469e-01 2.132226254795059270e-03 3.748300906439212213e+03 7.332716440873618922e+02 2.056334149515520835e+02 4.492643089177240512e+01
5.470061959849999988e-01 1.907177202812495231e-03 3.254808191845280817e+03 6.196265282373743730e+02 1.712666125162557478e+02 3.696216965182052405e+01
5.716379630264000200e-01 1.692745389670097462e-03 2.797291448366244367e+03 5.177058270394588817e+02 1.409786983747419242e+02 3.003704854707381600e+01
5.989766064981999483e-01 1.490813376585312317e-03 2.378024015432501983e+03 4.273572900874717106e+02 1.146023124609024819e+02 2.409379654662136261e+01
6.298323458265999708e-01 1.296848757426019875e-03 1.988826037705872068e+03 3.464510970552237836e+02 9.141270340100969349e+01 1.895863695663947723e+01
6.654431795330000288e-01 1.111450675943944418e-03 1.629836056601824339e+03 2.745807336712179563e+02 7.119241235437539217e+01 1.455101551951008254e+01
7.078146153440999511e-01 9.320052569214806910e-04 1.296964528134258444e+03 2.106340358748294648e+02 5.359883853168711454e+01 1.078464229491915738e+01
7.604378265189000174e-01 7.571812764392693703e-04 9.887593808440973362e+02 1.540417803190183008e+02 3.837983150380589592e+01 7.584840407295219578e+00
8.299299947242000375e-01 5.850959920013676548e-04 7.040831237250528147e+02 1.044415417446725911e+02 2.538811927217393105e+01 4.926503704805237582e+00
9.299089409234999604e-01 4.154767481636737186e-04 4.465044810312805907e+02 6.230907619543450693e+01 1.469296964624730961e+01 2.777258096176724589e+00
1.088131260731999950e+00 2.558838642948892822e-04 2.322665313869167392e+02 2.994277256835944456e+01 6.794249666521783304e+00 1.247348255776510539e+00
1.339755820971999967e+00 1.322241479303155529e-04 9.386685179602227436e+01 1.099785345505390133e+01 2.387824477004675927e+00 4.246559331079218791e-01
1.683949883928999913e+00 6.272154957611482569e-05 3.301236496361387651e+01 3.524610968326429283e+00 7.346686545521721179e-01 1.275304145792690302e-01
2.119916809118000067e+00 2.909552207467210345e-05 1.100226000141974936e+01 1.084283880240246800e+00 2.189275785481728243e-01 3.706003738233937944e-02
2.668816957525999900e+00 1.328427939928945100e-05 3.518223573316320962e+00 3.242422521563926852e-01 6.396013444619257082e-02 1.064918440666896490e-02
3.359841487161999929e+00 6.006420378124113000e-06 1.085652113582369127e+00 9.484455586345569289e-02 1.838536626315151468e-02 3.067264694643044576e-03
4.229789827789000256e+00 2.683929995721620727e-06 3.250690698506697451e-01 2.726585813083444443e-02 5.217726828692440845e-03 8.834077656972257921e-04
5.324989900751999627e+00 1.192508059982519390e-06 9.496848570563938552e-02 7.730110352710959504e-03 1.464680154676341502e-03 2.393065374807057237e-04
6.703765103603999798e+00 5.256512755999149674e-07 2.720630067516549913e-02 2.167394919018105545e-03 4.093763749532039345e-04 6.550084898938970154e-05
8.439540243626000304e+00 2.298499856779098842e-07 7.678465732609330609e-03 6.012645696542440318e-04 1.126412418082384660e-04 1.883448360296720094e-05
1.062475167656000075e+01 1.003349569512891810e-07 2.138258342097642834e-03 1.659898269135575246e-04 3.104921261079634625e-05 5.114688216068262335e-06
1.337576987961999997e+01 4.357446180619835740e-08 5.904293086866406557e-04 4.564014665416495071e-05 8.485979502556274611e-06 1.434452720393462054e-06
1.683909660376999895e+01 1.874552624868765473e-08 1.616061391709461813e-04 1.241713190615402913e-05 2.322853508351502306e-06 3.530247898495788920e-07
2.119916662613999847e+01 8.034646127593342501e-09 4.400739409733077899e-05 3.377999265528882158e-06 6.284103661193235474e-07 1.033527810530645350e-07
2.668816957450999894e+01 3.465458542168239585e-09 1.192715822916667820e-05 9.115239471974831076e-07 1.710746375261911291e-07 3.036911761702924992e-08
3.359841487162000107e+01 1.487024248402602578e-09 3.221933376488989967e-06 2.459719311183497612e-07 4.576686467172915408e-08 7.536267924934437904e-09
