  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.7771516E-02   52128.80       37993.32    
  2.1765573E-02   14190.97       4175.246    
  2.5132721E-02   84346.15       84352.99    
  2.9409647E-02   78298.93       24670.91    
  3.5543032E-02   99281.07       82207.55    
  3.9516468E-02   85024.85       19253.71    
  4.6142224E-02   88600.07       18184.25    
  5.3387228E-02   72821.66       14959.91    
  6.1865415E-02   86806.05       15332.05    
  7.2685905E-02   95006.62       12034.17    
  8.4642150E-02   82036.66       9021.787    
  9.8049179E-02   67697.89       5569.847    
  0.1142356       55045.20       3869.423    
  0.1326868       47620.34       2623.887    
  0.1543809       35429.64       1646.671    
  0.1798822       26070.80       1038.434    
  0.2089894       18458.18       685.4335    
  0.2431705       9924.751       403.4662    
  0.2829503       2788.292       239.4267    
  0.3291667      -1303.608       171.8438    
  0.3831643      -3337.713       139.7512    
  0.4457791      -3329.634       118.2654    
  0.5187770      -1594.880       95.86137    
  0.6037728      -62.07966       68.88972    
  0.7025698       596.1269       49.74531    
  0.8176144       509.1956       38.58140    
  0.9515194       186.0476       32.54308    
   1.107359       120.5939       30.74030    
   1.288636       63.04141       33.70937    
   1.499541       47.24906       46.89403    
