  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.7771516E-02   9256.863       6800.302    
  2.1765573E-02   2406.572       695.2416    
  2.5132721E-02   13993.25       13993.25    
  2.9409647E-02   11308.45       3615.430    
  3.5543032E-02   12670.28       10572.70    
  3.9516468E-02   10167.36       2293.998    
  4.6142224E-02   9135.559       1897.554    
  5.3387228E-02   6790.037       1359.000    
  6.1865415E-02   6975.535       1261.216    
  7.2685905E-02   6207.781       788.9302    
  8.4642150E-02   4668.758       508.0311    
  9.8049179E-02   3250.930       269.5959    
  0.1142356       2472.891       177.0530    
  0.1326868       1679.347       100.0473    
  0.1543809       1104.206       63.55452    
  0.1798822       731.0246       40.26945    
  0.2089894       474.3129       30.05969    
  0.2431705       306.0506       21.47841    
  0.2829503       194.3981       15.52602    
  0.3291667       117.1736       11.80612    
  0.3831643       82.19923       9.138224    
  0.4457791       43.03880       7.114396    
  0.5187770       29.78481       5.779118    
  0.6037728       19.64403       4.677036    
  0.7025698       8.339487       3.670087    
  0.8176144       4.084486       2.831414    
  0.9515194       4.777972       1.914665    
   1.107359       1.244025       1.289885    
   1.288636      0.9553397      0.8206802    
   1.499541      0.4842636      0.4435492    
