  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.7771516E-02   51261.36       32613.14    
  2.1765573E-02   14026.13       3889.622    
  2.5132721E-02   90835.51       27430.52    
  2.9409647E-02   78569.71       15941.29    
  3.5543032E-02   102118.4       78567.94    
  3.9516468E-02   84097.09       12355.91    
  4.6142224E-02   89412.77       14646.50    
  5.3387228E-02   78619.51       9438.726    
  6.1865415E-02   92769.46       11081.97    
  7.2685905E-02   103955.6       9051.271    
  8.4642150E-02   91861.95       6692.182    
  9.8049179E-02   79882.22       4157.021    
  0.1142356       73872.99       3312.485    
  0.1326868       69065.81       2412.829    
  0.1543809       58840.59       1731.294    
  0.1798822       51740.39       1262.739    
  0.2089894       47493.14       1016.927    
  0.2431705       41035.61       769.3915    
  0.2829503       32282.31       576.3123    
  0.3291667       28418.24       460.6830    
  0.3831643       25590.44       389.0081    
  0.4457791       24463.05       347.8189    
  0.5187770       29784.09       354.6401    
  0.6037728       37712.40       356.7802    
  0.7025698       42728.53       317.6755    
  0.8176144       45072.06       475.7657    
  0.9515194       40513.11       210.1839    
   1.107359       35301.89       182.3825    
   1.288636       32589.26       170.5494    
   1.499541       31046.34       169.8575    
