  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.7771516E-02   601.7897       444.1780    
  2.1765573E-02   157.8493       47.96458    
  2.5132721E-02   909.4653       902.8333    
  2.9409647E-02   770.4808       248.6100    
  3.5543032E-02   889.8471       733.9737    
  3.9516468E-02   738.4778       166.6941    
  4.6142224E-02   668.9691       137.5686    
  5.3387228E-02   510.7463       100.2849    
  6.1865415E-02   554.9340       99.54230    
  7.2685905E-02   509.4576       64.33340    
  8.4642150E-02   422.8011       46.34612    
  9.8049179E-02   313.8938       28.92975    
  0.1142356       262.7841       24.91280    
  0.1326868       185.1945       20.08792    
  0.1543809       115.1187       21.63928    
  0.1798822       107.1324       24.67431    
  0.2089894       64.73261       29.32624    
  0.2431705       37.41906       35.72888    
  0.2829503       18.96490       44.57559    
  0.3291667       67.77746       54.73998    
  0.3831643       9.193182       68.49270    
  0.4457791      -31.88154       84.57427    
  0.5187770      -86.86310       102.7508    
  0.6037728      -66.40771       124.9843    
  0.7025698      -42.87449       149.0164    
  0.8176144       116.7450       173.4362    
  0.9515194       145.1734       195.6261    
   1.107359      -122.9405       206.8769    
   1.288636       238.0930       196.0162    
   1.499541       27.31290       152.8311    
