  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.7771516E-02   2766.447       2018.406    
  2.1765573E-02   1023.950       299.2540    
  2.5132721E-02   7749.617       7749.617    
  2.9409647E-02   8711.999       2713.923    
  3.5543032E-02   14555.47       12085.52    
  3.9516468E-02   13952.17       3107.341    
  4.6142224E-02   18013.36       3687.858    
  5.3387228E-02   18118.94       3704.419    
  6.1865415E-02   25196.67       4427.510    
  7.2685905E-02   33090.67       4209.043    
  8.4642150E-02   33514.22       3624.812    
  9.8049179E-02   32434.96       2593.610    
  0.1142356       31762.59       2143.840    
  0.1326868       32641.54       1742.412    
  0.1543809       29413.65       1282.277    
  0.1798822       27006.94       953.6621    
  0.2089894       25280.57       757.0147    
  0.2431705       21504.42       546.7997    
  0.2829503       17196.61       381.2383    
  0.3291667       14429.42       289.2488    
  0.3831643       12077.81       240.5688    
  0.4457791       10307.36       217.1724    
  0.5187770       9728.837       216.5609    
  0.6037728       7007.052       186.8625    
  0.7025698       2016.468       152.9146    
  0.8176144      -3194.976       159.0380    
  0.9515194      -6152.164       127.7283    
   1.107359      -5732.348       110.2879    
   1.288636      -2876.868       91.75269    
   1.499541      -54.26644       71.67671    
